game_id,game_name,game_category_code,game_type_code
5963,Gold Collector,S,3rd party
5964,Hyper Gold,S,3rd party
5965,Blazing Mammoth,S,3rd party
5966,10000 Wishes,S,3rd party
5967,Coin Bash,S,3rd party
5968,Legacy of Oz,S,3rd party
5969,Thunderstruck Wild Lightning,S,3rd party - branded
5970,Sister Of Oz Jackpots,S,3rd party
5971,Ancient Fortunes Poseidon Megaways,S,3rd party
5972,Elven Gold,S,3rd party
5973,Break da Bank Again Megaways,S,3rd party
5974,Game of Thrones Power Stacks,S,3rd party - branded
5975,Keno,S,3rd party
5976,Amazing Link Apollo,S,3rd party
5977,4 Diamond Blues Megaways,S,3rd party
5978,Alice in Wildland,S,3rd party
5979,Legend of the Sword,S,3rd party
5981,Respin Joker,S,3rd party
5982,Fruit Awards,S,3rd party
5983,Book of Secrets,S,3rd party
5984,Joker 40,S,3rd party
5985,Jokers Five,S,3rd party
5986,Lucky Pot,S,3rd party
5987,Firebird Double 27,S,3rd party
5988,Fire Witch,S,3rd party
5989,Harlequin Dice,S,3rd party
5990,8 Flowers,S,3rd party
5991,Aztec Gems,S,3rd party
5992,Buffalo King Megaways,S,3rd party
5993,Cash Elevator,S,3rd party
5994,The Magic Cauldron Enchanted Brew,S,3rd party
5995,Dragon Hot Hold and Spin,S,3rd party
5996,5 Lions Megaways,S,3rd party
5997,Lucky Grace And Charm,S,3rd party
5998,Book of Vikings,S,3rd party
5999,Chicken Drop,S,3rd party
6000,Fruit Party 2,S,3rd party
6001,Rise of Giza PowerNudge,S,3rd party
6002,Chilli Heat Megaways,S,3rd party
6003,Yum Yum Powerways,S,3rd party
6004,Bigger Bass Bonanza,S,3rd party
6005,Starlight Princess,S,3rd party
6006,Piggy Bank Bills,S,3rd party
6007,Empty the Bank,S,3rd party
6011,Vikings go Berzerk,S,3rd party
6012,Valley of the Gods,S,3rd party
6013,Desperate Dawgs,S,3rd party
6016,Holmes and the Stolen Stones,S,3rd party
6023,Lucky Halloween,S,3rd party
6024,Jack in a Pot,S,3rd party
6025,Fruit Snap,S,3rd party
6026,Mega Rise,S,3rd party
6027,Wild Cats Multiline,S,3rd party
6028,Thors lightning,S,3rd party
6029,Pirates Plenty,S,3rd party
6030,Phoenix Fire Power Reels,S,3rd party
6031,Pirates Plenty Battle for Gold,S,3rd party
6032,Primate King,S,3rd party
6033,Cash Volt,S,3rd party
6034,What the Fox Megaways,S,3rd party
6035,Riddle of the Sphinx,S,3rd party
6036,Harle Coin,S,3rd party
6037,Reptizillions Power Reels,S,3rd party
6038,Wild Hot Chilli Reels,S,3rd party
6039,777 Strike,S,3rd party
6040,Joe Exotic,S,3rd party - premium
6041,Mystic Staxx,S,3rd party
6042,Tiki Fruits Totem Frenzy,S,3rd party
6043,LOTI Fortune Spins,S,3rd party
6044,Fishing Frenzy 4 Slots,S,3rd party
6045,Rick And Morty Wubba,S,3rd party - branded
6046,Eye Of Dead,S,3rd party
6047,Diamond Mine Extra Gold,S,3rd party
6048,Rick And Morty Megaways,S,3rd party - branded
6049,Big Money Frenzy,S,3rd party
6050,Ted Megaways,S,3rd party - branded
6051,Thai Flower,S,3rd party
6052,Genie Jackpots Megaways,S,3rd party
6053,Genie Jackpots Wishmaker,S,3rd party
6054,King Of The West,S,3rd party
6055,Wish Upon a Leprechaun JPK,S,3rd party
6056,Wish Upon a Jackpot JPK,S,3rd party
6057,The Pig Wizard JPK,S,3rd party
6058,Fishin Frenzy JPK,S,3rd party
6059,Slots O Gold JPK,S,3rd party
6060,Wish Upon A Jackpot Megaways,S,3rd party
6061,Fishin Frenzy The Big Catch,S,3rd party
6062,Pirates Frenzy,S,3rd party
6063,Dinosaur Rage,S,3rd party
6064,Golden Glyph,S,3rd party
6065,Crown of Valor,S,3rd party
6066,Loco the Monkey,S,3rd party
6067,Northern Sky,S,3rd party
6068,Golden Glyph 2,S,3rd party
6069,Dragon Shrine,S,3rd party
6070,Spinions Beach Party,S,3rd party
6071,Tigers Glory,S,3rd party
6083,Monkey Mania,S,3rd party
6084,Monkey Mania m,S,3rd party
6085,Lava Lions,S,3rd party
6086,Lava Lions m,S,3rd party
6087,Fruit Lines,S,3rd party
6088,Golden Ticket,S,3rd party
6089,Royal Seven Ultra,S,3rd party
6090,Royal Seven Ultra,S,3rd party
6103,Deadwood,S,3rd party
6104,Fire In The Hole,S,3rd party
6105,El Paso Gunfight,S,3rd party
6123,The good the Bad and the Wild d,S,Non Branded
6124,Pot OGold d,S,Non Branded
6125,Luxor d,S,Non Branded
6126,Dragons of The North Deluxe d,S,Non Branded
6127,Epic Riches d,S,Non Branded
6128,Alice Riches,S,Non Branded
6129,Flamin 777,S,Non Branded
6143,Wild Bills Bounties,S,3rd party
6144,Pirates of Plunder Bay,S,3rd party
6145,Heroes of Spin,S,3rd party
6163,Shamans Dream,S,3rd party
6164,Irish Luck,S,3rd party
6165,White Wizard Deluxe,S,3rd party
6166,Clover Rollover 2,S,3rd party
6167,Fireworks Frenzy,S,3rd party
6168,Lost Island,S,3rd party
6169,Sugar Train,S,3rd party
6170,Beat the Bobbies,S,3rd party
6171,Crystal Lotus,S,3rd party
6172,Piggy Payout,S,3rd party
6173,White Wizard,S,3rd party
6174,99 Times,S,3rd party
6175,Beez Kneez,S,3rd party
6176,Unicorn Bliss,S,3rd party
6183,Double Hot,S,3rd party
6184,88 Pearls,S,3rd party
6185,Fruits N Fire,S,3rd party
6186,Moonlight Fortune,S,3rd party
6187,Hunters Spirit,S,3rd party
6188,Alchemists Gold,S,3rd party
6189,Mirror Shield,S,3rd party
6190,Fruity Gold,S,3rd party
6191,The Wild Job,S,3rd party
6192,Mysterious Atlantis,S,3rd party
6193,FruitiXL,S,3rd party
6194,Blazing Ice,S,3rd party
6195,Hell Mania,S,3rd party
6196,Reel Sheriff,S,3rd party
6197,Hot Africa,S,3rd party
6198,Armed and Wild,S,3rd party
6199,Fruiti,S,3rd party
6200,Corsair Queen,S,3rd party
6201,FruitiXX,S,3rd party
6202,Vampire Bride,S,3rd party
6203,Lucky Elements,S,3rd party
6204,Golden Myth,S,3rd party
6205,Dragons Of Fortune,S,3rd party
6206,Dice Rush,S,3rd party
6207,FruitiX,S,3rd party
6208,Flip The Chip,S,3rd party
6209,Jewels Fortune,S,3rd party
6210,Wild Warp,S,3rd party
6211,Gem O Rama,S,3rd party
6212,Neon Fever,S,3rd party
6223,Sausage Party,S,3rd party - branded
6224,Legacy Of Ra Megaways,S,3rd party
6225,Rolling in Gold,S,3rd party
6226,Fishin Frenzy Prize Lines,S,3rd party
6227,Irish Frenzy,S,3rd party
6228,Tomb Of Dead 4 Slots,S,3rd party
6229,Crown Gems,S,3rd party
6230,Luck O The Irish Fortune Spins 2,S,3rd party
6231,7s Deluxe Repeater,S,3rd party
6232,Eye of Horus JPK,S,3rd party
6233,Rick and Morty Wubba Lubba Dub Dub JPK,S,3rd party - branded
6234,King Kong Cash Prize Lines,S,3rd party
6235,The Goonies JPK,S,3rd party - branded
6236,Sevens JK,S,3rd party
6237,The Goonies Return,S,3rd party - branded
6238,Fishin Frenzy Megaways JPK,S,3rd party
6243,Slingo Reel King,S,3rd party - branded
6244,Slingo Starburst,S,3rd party - branded
6245,Slingo Centurion,S,3rd party - branded
6254,Burning Wins classic 5 lines,S,3rd party
6255,Book of Gold Double Chance,S,3rd party
6256,Buffalo Power Hold and Win,S,3rd party
6271,Reel King,S,3rd party - branded
6272,Super Hot Fruits Megaways,S,3rd party - branded
6273,Big Spin Bonus,S,3rd party
6291,Golds Guardian,S,Non Branded
6292,The Secret Order,S,Non Branded
6293,Scrolls of Aphrodite,S,Non Branded
6294,King Koko Quest,S,Non Branded
6295,Rumble Rhino Megaways,S,Non Branded
6311,Switch BlackJack,S,3rd party - table games
6312,Blackjack European,S,3rd party - table games
6313,Super 5 Stars,S,3rd party
6314,The Asp of Cleopatra,S,3rd party
6315,Magic Wilds,S,3rd party
6316,Viva Las Vegas,S,3rd party
6317,Bonnie and Clyde,S,3rd party
6318,Super 12 Stars,S,3rd party
6319,Super 20 Stars,S,3rd party
6320,Hot and Win,S,3rd party
6331,Neon Links,S,3rd party
6332,Bounty Raid,S,3rd party
6333,Regal Streak,S,3rd party
6334,The Wise Cracker Lightning,S,3rd party
6335,Treasure Mine Power Reels,S,3rd party
6336,Amazon Island Megaways,S,3rd party
6337,NFT Megaways,S,3rd party
6338,Shah Mat,S,3rd party
6339,Dynamite Riches Megaways,S,3rd party
6340,Dragon King Legend of the Seas,S,3rd party
6341,Well of Wilds Megaways,S,3rd party
6351,Book of Riches Deluxe,S,3rd party
6352,Shake Shake Leprechaun,S,3rd party
6353,Mayan Cache,S,3rd party
6354,Alice and the Mad Respin Party,S,3rd party
6355,Blackjack Party,S,Live Casino
6356,First Person Roulette,S,Non Branded
6357,American Roulette,S,Live Casino
6371,Banca Francesa Evolution,S,3rd party - table games
6372,Banca Francesa Evolution VIP,S,3rd party - table games
6373,Roulette Evolution,S,3rd party - table games
6374,Roulette Evolution VIP,S,3rd party - table games
6375,The Blackjack,S,3rd party - table games
6376,The Blackjack VIP,S,3rd party - table games
6377,Blackjack Evolution 7 SP,S,3rd party - table games
6378,Blackjack Evolution 7 SP VIP,S,3rd party - table games
